agent_id,survey_id,cell,mg,tenure,income,income_bracket,household_size,generations,has_vehicle,has_children,has_elderly,housing_cost_burden,mg_criteria_met,longitude,latitude,grid_x,grid_y,flood_zone,flood_depth,zipcode,rcv_building,rcv_contents,tp_score,cp_score,sc_score,pa_score,sp_score,flood_experience,flood_frequency,sfha_awareness,elevated,has_insurance,relocated,cumulative_damage,cumulative_oop,memory_flood_exp,memory_insurance,memory_social,memory_gov_trust,memory_place,memory_zone
H0228,66366f1058966314508ed6e4,NMG-Owner,False,Owner,100000.0,"More than $74,999",2,1,False,False,False,False,True,-74.302237,40.887503,190,307,MEDIUM,0.407,7631,289495.89,140642.82,2.73,3.75,4.0,3.89,4.0,False,0,False,False,False,False,0.0,0.0,"I have not personally experienced flooding at my current home, though I am not sure about my floo...",I do not currently have flood insurance. I have been considering whether it is worth the cost.,I have strong connections with my neighbors. We look out for each other and share information abo...,I trust that government programs like Blue Acres and FEMA can help people recover from floods.,I have been living here for 1 generation. I feel comfortable but could see moving if necessary.,My area has moderate flood risk. Some nearby areas flood but my specific location has been mostly...
H0229,6290baefc1820d33bb4afed4,NMG-Owner,False,Owner,100000.0,"More than $74,999",5,1,True,True,False,False,False,-74.26919,40.899722,309,263,HIGH,0.884,7726,322748.52,153545.79,2.82,2.5,3.67,3.22,2.67,False,0,True,False,False,False,0.0,0.0,"I have not personally experienced flooding at my current home, though Iam aware my area is in a f...",I do not currently have flood insurance. I have been considering whether it is worth the cost.,I know some of my neighbors and we occasionally talk about local issues.,I don't have much faith in government flood programs. The process seems bureaucratic and unreliable.,I have been living here for 1 generation. I feel comfortable but could see moving if necessary.,My property is in a high-risk flood zone. I know this area floods regularly.
H0230,657f8d99678be2d216a85c3d,NMG-Owner,False,Owner,100000.0,"More than $74,999",1,2,True,False,False,True,True,-74.322231,40.867509,118,379,HIGH,2.854,7030,490460.07,228717.77,3.09,3.5,3.33,3.0,2.0,True,4,True,False,True,False,0.0,0.0,"I experienced flooding at my home 1 to 5 years ago. I managed to recover, though it was disruptiv...",I have Private flood insurance flood insurance for my property.,I know some of my neighbors and we occasionally talk about local issues.,I don't have much faith in government flood programs. The process seems bureaucratic and unreliable.,I have been living here for 2 generations. I feel comfortable but could see moving if necessary.,My property is in a high-risk flood zone. I know this area floods regularly.
H0231,5dd4c20186c8864a376f7480,NMG-Owner,False,Owner,100000.0,"More than $74,999",4,1,True,False,False,True,True,-74.234755,40.878339,433,340,LOW,0.0,7202,321293.35,116148.45,2.82,4.0,3.67,2.67,3.67,False,0,False,False,True,False,0.0,0.0,"I have not personally experienced flooding at my current home, though I am not sure about my floo...",I have Private flood insurance flood insurance for my property.,I know some of my neighbors and we occasionally talk about local issues.,I have mixed feelings about government flood assistance programs.,I am a homeowner here but don't feel strongly tied to this specific location.,My property is in a low-risk area for flooding.
H0232,67c8be202c626cbbaa030d6c,NMG-Owner,False,Owner,100000.0,"More than $74,999",4,1,True,True,False,True,True,-74.345003,40.911386,36,221,LOW,0.0,7302,426836.96,132996.01,1.82,2.38,2.83,4.0,1.67,False,0,False,False,False,False,0.0,0.0,"I have not personally experienced flooding at my current home, though I am not sure about my floo...",I do not currently have flood insurance. I have been considering whether it is worth the cost.,I mostly keep to myself and don't interact much with neighbors.,I don't have much faith in government flood programs. The process seems bureaucratic and unreliable.,This community is my home. My family has been here for 1 generation. I cannot imagine living anyw...,My property is in a low-risk area for flooding.
H0233,662958251306981af4c3f3ed,NMG-Owner,False,Owner,100000.0,"More than $74,999",4,1,True,True,False,True,True,-74.28252,40.936379,261,131,HIGH,3.985,7462,405506.17,192859.51,2.64,2.25,4.0,2.22,2.33,True,2,False,False,False,False,0.0,0.0,"I experienced flooding at my home 6 to 10 years ago. I managed to recover, though it was disrupti...",I do not currently have flood insurance. I have been considering whether it is worth the cost.,I have strong connections with my neighbors. We look out for each other and share information abo...,I don't have much faith in government flood programs. The process seems bureaucratic and unreliable.,I am a homeowner here but don't feel strongly tied to this specific location.,My property is in a high-risk flood zone. I recently learned this is a Special Flood Hazard Area.
H0234,5ced8f96a726ed0015d31452,NMG-Owner,False,Owner,100000.0,"More than $74,999",2,1,True,False,False,True,True,-74.23781,40.952763,422,72,LOW,0.0,8012,328975.88,160997.47,1.36,3.0,3.67,2.78,2.0,False,0,False,False,False,False,0.0,0.0,"I have not personally experienced flooding at my current home, though I am not sure about my floo...",I do not currently have flood insurance. I have been considering whether it is worth the cost.,I know some of my neighbors and we occasionally talk about local issues.,I don't have much faith in government flood programs. The process seems bureaucratic and unreliable.,I am a homeowner here but don't feel strongly tied to this specific location.,My property is in a low-risk area for flooding.
H0235,67acfcf471895bd3ece873e5,NMG-Owner,False,Owner,100000.0,"More than $74,999",5,1,True,True,False,False,False,-74.286963,40.931658,245,148,HIGH,4.385,7017,761010.97,241339.93,4.18,3.0,3.33,4.0,3.33,True,2,False,False,False,False,0.0,0.0,"I experienced flooding at my home 1 to 5 years ago. I managed to recover, though it was disruptiv...",I do not currently have flood insurance. I have been considering whether it is worth the cost.,I know some of my neighbors and we occasionally talk about local issues.,I have mixed feelings about government flood assistance programs.,This community is my home. My family has been here for 1 generation. I cannot imagine living anyw...,My property is in a high-risk flood zone. I recently learned this is a Special Flood Hazard Area.
H0236,67196681fa6b6f118affbf51,NMG-Owner,False,Owner,67500.0,"$60,000 to $74,999",4,3,True,False,False,True,True,-74.312789,40.875562,152,350,HIGH,0.805,8087,483784.84,192158.41,3.09,3.38,3.83,3.67,3.67,False,0,False,False,False,False,0.0,0.0,"I have not personally experienced flooding at my current home, though I am not sure about my floo...",I do not currently have flood insurance. I have been considering whether it is worth the cost.,I know some of my neighbors and we occasionally talk about local issues.,I have mixed feelings about government flood assistance programs.,I have been living here for 3 generations. I feel comfortable but could see moving if necessary.,My property is in a high-risk flood zone. I recently learned this is a Special Flood Hazard Area.
H0237,5e76ea9839c4412605dd2070,NMG-Owner,False,Owner,100000.0,"More than $74,999",3,1,True,False,False,True,True,-74.292239,40.883615,226,321,MEDIUM,0.009,7419,217875.06,68378.45,2.18,2.62,3.5,2.22,3.67,False,0,False,False,False,False,0.0,0.0,"I have not personally experienced flooding at my current home, though I am not sure about my floo...",I do not currently have flood insurance. I have been considering whether it is worth the cost.,I know some of my neighbors and we occasionally talk about local issues.,I have mixed feelings about government flood assistance programs.,I am a homeowner here but don't feel strongly tied to this specific location.,My area has moderate flood risk. Some nearby areas flood but my specific location has been mostly...
H0238,66e32aaad05615cfd9fcbe48,NMG-Owner,False,Owner,42500.0,"$40,000 to $44,999",2,1,True,False,True,True,True,-74.256693,40.906942,354,237,MEDIUM,0.418,8005,423012.12,191252.42,2.45,2.75,3.83,3.33,3.67,False,0,False,False,True,False,0.0,0.0,"I have not personally experienced flooding at my current home, though I am not sure about my floo...",I have Private flood insurance flood insurance for my property.,I know some of my neighbors and we occasionally talk about local issues.,I have mixed feelings about government flood assistance programs.,I have been living here for 1 generation. I feel comfortable but could see moving if necessary.,My area has moderate flood risk. Some nearby areas flood but my specific location has been mostly...
H0239,6643ba87648e627563711af8,NMG-Owner,False,Owner,100000.0,"More than $74,999",3,1,True,False,False,False,False,-74.299737,40.923882,199,176,HIGH,2.483,8020,327972.12,148626.1,3.36,3.62,4.0,2.56,3.33,True,2,False,False,False,False,0.0,0.0,"I experienced flooding at my home 1 to 5 years ago. I managed to recover, though it was disruptiv...",I do not currently have flood insurance. I have been considering whether it is worth the cost.,I have strong connections with my neighbors. We look out for each other and share information abo...,I have mixed feelings about government flood assistance programs.,I am a homeowner here but don't feel strongly tied to this specific location.,My property is in a high-risk flood zone. I recently learned this is a Special Flood Hazard Area.
H0240,6650fb32b9c2d7fcec77a250,NMG-Owner,False,Owner,100000.0,"More than $74,999",5,1,True,True,False,False,False,-74.283075,40.904999,259,244,HIGH,2.948,7006,516561.6,168232.9,3.64,4.12,4.17,4.44,4.33,True,2,True,False,True,False,0.0,0.0,"I experienced flooding at my home Less than 1 year ago. I managed to recover, though it was disru...",I have Private flood insurance flood insurance for my property.,I have strong connections with my neighbors. We look out for each other and share information abo...,I trust that government programs like Blue Acres and FEMA can help people recover from floods.,This community is my home. My family has been here for 1 generation. I cannot imagine living anyw...,My property is in a high-risk flood zone. I know this area floods regularly.
H0241,6654f6eda3b54a98aa1dd784,NMG-Owner,False,Owner,100000.0,"More than $74,999",5,5,True,True,False,True,True,-74.263636,40.895001,329,280,HIGH,1.501,8080,315357.94,124584.2,2.82,2.75,3.67,3.44,2.67,False,0,True,False,False,False,0.0,0.0,"I have not personally experienced flooding at my current home, though Iam aware my area is in a f...",I do not currently have flood insurance. I have been considering whether it is worth the cost.,I know some of my neighbors and we occasionally talk about local issues.,I don't have much faith in government flood programs. The process seems bureaucratic and unreliable.,I have been living here for 5 generations. I feel comfortable but could see moving if necessary.,My property is in a high-risk flood zone. I know this area floods regularly.
